date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:36	86/86	---MCZ	200	added ('OK')	text/plain	date:Thu,%2020%20Jun%202024%2005:53:34%20GMT	https://www.supergres.com/robots.txt		(from )
11:23:36	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2020%20Jun%202024%2005:53:34%20GMT	https://www.supergres.com/	D:/porject/p2/www.supergres.com/index.html	(from )
11:23:37	80670/80670	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:34%20GMT	https://www.supergres.com/en/	D:/porject/p2/www.supergres.com/en/index.html	(from https://www.supergres.com/)
11:23:37	111824/111824	---M-Z	200	added ('OK')	application/javascript	etag:%220eb47f4dc1da1:0%22	https://consent.cookiebot.com/uc.js	D:/porject/p2/consent.cookiebot.com/uc.js	(from https://www.supergres.com/en/)
11:23:39	81013/81013	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:36%20GMT	https://www.supergres.com/it/	D:/porject/p2/www.supergres.com/it/index.html	(from https://www.supergres.com/en/)
11:23:39	80887/80887	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:36%20GMT	https://www.supergres.com/de/	D:/porject/p2/www.supergres.com/de/index.html	(from https://www.supergres.com/en/)
11:23:39	81174/81174	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:37%20GMT	https://www.supergres.com/fr/	D:/porject/p2/www.supergres.com/fr/index.html	(from https://www.supergres.com/en/)
11:23:39	250645/250645	---MC-	200	added ('OK')	application/javascript	date:Thu,%2020%20Jun%202024%2003:00:00%20GMT	https://www.googletagmanager.com/gtm.js?id=GTM-PPLN2WP	D:/porject/p2/www.googletagmanager.com/gtmf0b2.js	(from https://www.supergres.com/en/)
11:23:40	23949/23949	---MCZ	200	added ('OK')	text/css	etag:W/%2266687075-5d8d%22	https://www.supergres.com/static/vendors.d783e299b8a439f32239.css	D:/porject/p2/www.supergres.com/static/vendors.d783e299b8a439f32239.css	(from https://www.supergres.com/en/)
11:23:40	221099/221099	---MCZ	200	added ('OK')	text/css	etag:W/%2266687075-35fab%22	https://www.supergres.com/static/app.7c7a5e1b22edf3fa4f24.css	D:/porject/p2/www.supergres.com/static/app.7c7a5e1b22edf3fa4f24.css	(from https://www.supergres.com/en/)
11:23:42	50202/50202	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:38%20GMT	https://www.supergres.com/en/collections/novelties	D:/porject/p2/www.supergres.com/en/collections/novelties.html	(from https://www.supergres.com/en/)
11:23:42	57291/57291	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:39%20GMT	https://www.supergres.com/en/outdoor/	D:/porject/p2/www.supergres.com/en/outdoor/index.html	(from https://www.supergres.com/en/)
11:23:42	74130/74130	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:39%20GMT	https://www.supergres.com/en/collections/	D:/porject/p2/www.supergres.com/en/collections/index.html	(from https://www.supergres.com/en/)
11:23:44	48712/48712	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:40%20GMT	https://www.supergres.com/en/dealer/	D:/porject/p2/www.supergres.com/en/dealer/index.html	(from https://www.supergres.com/en/)
11:23:44	47469/47469	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:41%20GMT	https://www.supergres.com/en/downloads/	D:/porject/p2/www.supergres.com/en/downloads/index.html	(from https://www.supergres.com/en/)
11:23:44	47853/47853	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:41%20GMT	https://www.supergres.com/en/contacts/	D:/porject/p2/www.supergres.com/en/contacts/index.html	(from https://www.supergres.com/en/)
11:23:44	192552/192552	---M--	200	added ('OK')	image/jpeg	etag:%22662fc1af-2f028%22	https://www.supergres.com/media/filer_public/05/bb/05bb61e8-a7c7-44ae-b6c8-750aa2bb97bc/generated_4ever_cinnamon_mob.jpg.772x800_q100_crop_upscale.jpg	D:/porject/p2/www.supergres.com/media/filer_public/05/bb/05bb61e8-a7c7-44ae-b6c8-750aa2bb97bc/generated_4ever_cinnamon_mob.jpg.772x800_q100_crop_upscale.jpg	(from https://www.supergres.com/en/)
11:23:44	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jun%202024%2005:53:42%20GMT	https://www.supergres.com/en/floor-tiles/	D:/porject/p2/www.supergres.com/en/floor-tiles/index.html	(from https://www.supergres.com/en/)
11:23:47	55489/55489	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:43%20GMT	https://www.supergres.com/en/collections/your-home/wall/	D:/porject/p2/www.supergres.com/en/collections/your-home/wall/index.html	(from https://www.supergres.com/en/)
11:23:47	59922/59922	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:43%20GMT	https://www.supergres.com/en/collections/your-home/floor-tiles/	D:/porject/p2/www.supergres.com/en/collections/your-home/floor-tiles/index.html	(from https://www.supergres.com/en/)
11:23:47	179000/179000	---M--	200	added ('OK')	image/jpeg	etag:%2265fab94c-2bb38%22	https://www.supergres.com/media/filer_public/d3/59/d3595208-f79f-4d11-874b-67e0bfb3d5d9/generated_kalkarea-mob2.jpg.772x800_q100_crop_upscale.jpg	D:/porject/p2/www.supergres.com/media/filer_public/d3/59/d3595208-f79f-4d11-874b-67e0bfb3d5d9/generated_kalkarea-mob2.jpg.772x800_q100_crop_upscale.jpg	(from https://www.supergres.com/en/)
11:23:47	439661/439661	---M--	200	added ('OK')	image/jpeg	etag:%22662fc378-6b56d%22	https://www.supergres.com/media/filer_public/a8/91/a891630f-f9e8-47e0-9116-34a2ea006170/supergres_4ever_havana_cucina.jpg	D:/porject/p2/www.supergres.com/media/filer_public/a8/91/a891630f-f9e8-47e0-9116-34a2ea006170/supergres_4ever_havana_cucina.jpg	(from https://www.supergres.com/en/)
11:23:48	67319/67319	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:46%20GMT	https://www.supergres.com/en/ceramiche-supergres-120x278-slabs/	D:/porject/p2/www.supergres.com/en/ceramiche-supergres-120x278-slabs/index.html	(from https://www.supergres.com/en/)
11:23:48	67912/67912	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:46%20GMT	https://www.supergres.com/en/italian-tile-manufacturer/	D:/porject/p2/www.supergres.com/en/italian-tile-manufacturer/index.html	(from https://www.supergres.com/en/)
11:23:49	58484/58484	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:47%20GMT	https://www.supergres.com/en/news/	D:/porject/p2/www.supergres.com/en/news/index.html	(from https://www.supergres.com/en/)
11:23:49	66428/66428	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:47%20GMT	https://www.supergres.com/en/technical-info/	D:/porject/p2/www.supergres.com/en/technical-info/index.html	(from https://www.supergres.com/en/)
11:23:52	64705/64705	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:47%20GMT	https://www.supergres.com/en/green-ceramics/	D:/porject/p2/www.supergres.com/en/green-ceramics/index.html	(from https://www.supergres.com/en/)
11:23:52	343666/343666	---M--	200	added ('OK')	image/jpeg	etag:%2265fab968-53e72%22	https://www.supergres.com/media/filer_public/35/37/35374092-ca90-49d7-a2c7-bd63d88018c0/generated_cobb-mob2.jpg.772x800_q100_crop_upscale.jpg	D:/porject/p2/www.supergres.com/media/filer_public/35/37/35374092-ca90-49d7-a2c7-bd63d88018c0/generated_cobb-mob2.jpg.772x800_q100_crop_upscale.jpg	(from https://www.supergres.com/en/)
11:23:53	55744/55744	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:50%20GMT	https://www.supergres.com/en/ceramic-safe-choice/	D:/porject/p2/www.supergres.com/en/ceramic-safe-choice/index.html	(from https://www.supergres.com/en/)
11:23:54	302885/302885	---M--	200	added ('OK')	image/jpeg	etag:%2265fab98b-49f25%22	https://www.supergres.com/media/filer_public/81/24/8124891e-c569-4a0b-99d0-a3d21b95b2d4/generated_rayclay-mob2.jpg.772x800_q100_crop_upscale.jpg	D:/porject/p2/www.supergres.com/media/filer_public/81/24/8124891e-c569-4a0b-99d0-a3d21b95b2d4/generated_rayclay-mob2.jpg.772x800_q100_crop_upscale.jpg	(from https://www.supergres.com/en/)
11:23:56	89773/89773	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:52%20GMT	https://www.supergres.com/en/faq/	D:/porject/p2/www.supergres.com/en/faq/index.html	(from https://www.supergres.com/en/)
11:23:56	2208231/2208231	---M--	200	added ('OK')	image/jpeg	etag:%2265f413bf-21b1e7%22	https://www.supergres.com/media/filer_public/b9/04/b904b434-bb5d-4690-9ff9-13ffbe246287/cobb.jpg	D:/porject/p2/www.supergres.com/media/filer_public/b9/04/b904b434-bb5d-4690-9ff9-13ffbe246287/cobb.jpg	(from https://www.supergres.com/en/)
11:23:59	47001/47001	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:55%20GMT	https://www.supergres.com/en/newsletter/	D:/porject/p2/www.supergres.com/en/newsletter/index.html	(from https://www.supergres.com/en/)
11:23:59	291745/291745	---M--	200	added ('OK')	image/jpeg	etag:%2265fab9ab-473a1%22	https://www.supergres.com/media/filer_public/30/c0/30c0e8cb-3a8f-43cf-bdbf-959b59e431c5/generated_purity-mob2.jpg.772x800_q100_crop_upscale.jpg	D:/porject/p2/www.supergres.com/media/filer_public/30/c0/30c0e8cb-3a8f-43cf-bdbf-959b59e431c5/generated_purity-mob2.jpg.772x800_q100_crop_upscale.jpg	(from https://www.supergres.com/en/)
11:24:02	74996/74996	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:53:57%20GMT	https://www.supergres.com/en/collections/4ever/	D:/porject/p2/www.supergres.com/en/collections/4ever/index.html	(from https://www.supergres.com/en/)
11:24:02	2041530/2041530	---M--	200	added ('OK')	image/jpeg	etag:%2265f412a9-1f26ba%22	https://www.supergres.com/media/filer_public/51/38/51388358-8648-419f-92fb-14c28b8100d8/rayclay-2.jpg	D:/porject/p2/www.supergres.com/media/filer_public/51/38/51388358-8648-419f-92fb-14c28b8100d8/rayclay-2.jpg	(from https://www.supergres.com/en/)
11:24:06	70900/70900	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:01%20GMT	https://www.supergres.com/en/collections/kalkarea/	D:/porject/p2/www.supergres.com/en/collections/kalkarea/index.html	(from https://www.supergres.com/en/)
11:24:06	174954/174954	---M--	200	added ('OK')	image/jpeg	etag:%2265f1aef3-2ab6a%22	https://www.supergres.com/media/filer_public/8d/ff/8dff3cf4-9be5-469b-81f4-5f94bad190ad/banner_kalkarea.jpg	D:/porject/p2/www.supergres.com/media/filer_public/8d/ff/8dff3cf4-9be5-469b-81f4-5f94bad190ad/banner_kalkarea.jpg	(from https://www.supergres.com/en/)
11:24:06	1511856/1511856	---M--	200	added ('OK')	image/jpeg	etag:%2265f41329-1711b0%22	https://www.supergres.com/media/filer_public/c2/6d/c26dc2bd-d4f5-4547-921e-d115cabb13de/purity.jpg	D:/porject/p2/www.supergres.com/media/filer_public/c2/6d/c26dc2bd-d4f5-4547-921e-d115cabb13de/purity.jpg	(from https://www.supergres.com/en/)
11:24:06	165689/165689	---M--	200	added ('OK')	image/jpeg	etag:%22662fc848-28739%22	https://www.supergres.com/media/filer_public/24/a2/24a241f8-1b74-4cf4-971b-154c9ee990c1/generated_moonlit_mob.jpg.800x772_q100_crop_upscale.jpg	D:/porject/p2/www.supergres.com/media/filer_public/24/a2/24a241f8-1b74-4cf4-971b-154c9ee990c1/generated_moonlit_mob.jpg.800x772_q100_crop_upscale.jpg	(from https://www.supergres.com/en/)
11:24:09	69167/69167	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:05%20GMT	https://www.supergres.com/en/collections/cobb/	D:/porject/p2/www.supergres.com/en/collections/cobb/index.html	(from https://www.supergres.com/en/)
11:24:09	78834/78834	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:06%20GMT	https://www.supergres.com/en/collections/rayclay/	D:/porject/p2/www.supergres.com/en/collections/rayclay/index.html	(from https://www.supergres.com/en/)
11:24:10	137316/137316	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:07%20GMT	https://www.supergres.com/en/collections/purity-marble/	D:/porject/p2/www.supergres.com/en/collections/purity-marble/index.html	(from https://www.supergres.com/en/)
11:24:10	376709/376709	---M--	200	added ('OK')	image/jpeg	etag:%22662fc7e2-5bf85%22	https://www.supergres.com/media/filer_public/41/43/4143917e-b256-41d4-ad35-3901be1559bb/moonlit.jpg	D:/porject/p2/www.supergres.com/media/filer_public/41/43/4143917e-b256-41d4-ad35-3901be1559bb/moonlit.jpg	(from https://www.supergres.com/en/)
11:24:10	22217/22217	---M--	200	added ('OK')	image/jpeg	etag:%2265f1a55d-56c9%22	https://www.supergres.com/media/__sized__/products/effect/images/PURITY_ELEGANT_GREIGE_60x60_LUX-crop-c0-5__0-5-500x500-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/products/effect/images/PURITY_ELEGANT_GREIGE_60x60_LUX-crop-c0-5__0-5-500x500-70.jpg	(from https://www.supergres.com/en/)
11:24:12	52333/52333	---M--	200	added ('OK')	image/jpeg	etag:%2265f1a55d-cc6d%22	https://www.supergres.com/media/__sized__/products/effect/images/pietra-crop-c0-5__0-5-500x500-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/products/effect/images/pietra-crop-c0-5__0-5-500x500-70.jpg	(from https://www.supergres.com/en/)
11:24:12	53881/53881	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:09%20GMT	https://www.supergres.com/en/collections/effect/marble/	D:/porject/p2/www.supergres.com/en/collections/effect/marble/index.html	(from https://www.supergres.com/en/)
11:24:12	73367/73367	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:09%20GMT	https://www.supergres.com/en/collections/moonlit/	D:/porject/p2/www.supergres.com/en/collections/moonlit/index.html	(from https://www.supergres.com/en/)
11:24:12	74148/74148	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:09%20GMT	https://www.supergres.com/en/collections/?advsearch%20=%201	D:/porject/p2/www.supergres.com/en/collections/index0af9.html	(from https://www.supergres.com/en/)
11:24:15	20850/20850	---M--	200	added ('OK')	image/jpeg	etag:%2265f1a55e-5172%22	https://www.supergres.com/media/__sized__/products/effect/images/Legno-crop-c0-5__0-5-500x500-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/products/effect/images/Legno-crop-c0-5__0-5-500x500-70.jpg	(from https://www.supergres.com/en/)
11:24:16	18303/18303	---M--	200	added ('OK')	image/jpeg	etag:%2265f1a55e-477f%22	https://www.supergres.com/media/__sized__/products/effect/images/cemento_EJtvMwN-crop-c0-5__0-5-500x500-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/products/effect/images/cemento_EJtvMwN-crop-c0-5__0-5-500x500-70.jpg	(from https://www.supergres.com/en/)
11:24:16	56849/56849	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:13%20GMT	https://www.supergres.com/en/collections/effect/wood/	D:/porject/p2/www.supergres.com/en/collections/effect/wood/index.html	(from https://www.supergres.com/en/)
11:24:16	56223/56223	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:14%20GMT	https://www.supergres.com/en/collections/effect/concrete/	D:/porject/p2/www.supergres.com/en/collections/effect/concrete/index.html	(from https://www.supergres.com/en/)
11:24:16	55854/55854	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:13%20GMT	https://www.supergres.com/en/collections/effect/stone/	D:/porject/p2/www.supergres.com/en/collections/effect/stone/index.html	(from https://www.supergres.com/en/)
11:24:17	32680/32680	---M--	200	added ('OK')	image/jpeg	etag:%2265f1a55e-7fa8%22	https://www.supergres.com/media/__sized__/products/effect/images/design_fggbujA-crop-c0-5__0-5-500x500-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/products/effect/images/design_fggbujA-crop-c0-5__0-5-500x500-70.jpg	(from https://www.supergres.com/en/)
11:24:17	53609/53609	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:14%20GMT	https://www.supergres.com/en/collections/effect/design/	D:/porject/p2/www.supergres.com/en/collections/effect/design/index.html	(from https://www.supergres.com/en/)
11:24:21	55581/55581	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:16%20GMT	https://www.supergres.com/en/collections/effect/mosaic/	D:/porject/p2/www.supergres.com/en/collections/effect/mosaic/index.html	(from https://www.supergres.com/en/)
11:24:21	1926/1926	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:17%20GMT	https://www.supergres.com/en/collections/mobile-search-data/?searchby=settings	D:/porject/p2/www.supergres.com/en/collections/mobile-search-data/indexd264.html	(from https://www.supergres.com/en/)
11:24:21	98027/98027	---M--	200	added ('OK')	image/png	etag:%2260f925e8-17eeb%22	https://www.supergres.com/media/__sized__/products/plugins/settings_search-crop-c0-5__0-5-400x180.png	D:/porject/p2/www.supergres.com/media/__sized__/products/plugins/settings_search-crop-c0-5__0-5-400x180.png	(from https://www.supergres.com/en/)
11:24:22	67478/67478	---M--	200	added ('OK')	image/jpeg	etag:%2265f1a55e-10796%22	https://www.supergres.com/media/__sized__/products/effect/images/mosaico_c25Xgdn-crop-c0-5__0-5-500x500-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/products/effect/images/mosaico_c25Xgdn-crop-c0-5__0-5-500x500-70.jpg	(from https://www.supergres.com/en/)
11:24:22	1819/1819	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:20%20GMT	https://www.supergres.com/en/collections/mobile-search-data/?searchby=effects	D:/porject/p2/www.supergres.com/en/collections/mobile-search-data/indexd221.html	(from https://www.supergres.com/en/)
11:24:22	2312/2312	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:20%20GMT	https://www.supergres.com/en/collections/mobile-search-data/?searchby=colors	D:/porject/p2/www.supergres.com/en/collections/mobile-search-data/index7ac1.html	(from https://www.supergres.com/en/)
11:24:22	100345/100345	---M--	200	added ('OK')	image/png	etag:%2260f925e8-187f9%22	https://www.supergres.com/media/__sized__/products/plugins/effects_search-crop-c0-5__0-5-400x180.png	D:/porject/p2/www.supergres.com/media/__sized__/products/plugins/effects_search-crop-c0-5__0-5-400x180.png	(from https://www.supergres.com/en/)
11:24:23	107227/107227	---M--	200	added ('OK')	image/png	etag:%2260f925e8-1a2db%22	https://www.supergres.com/media/__sized__/products/plugins/colors_search-crop-c0-5__0-5-400x180.png	D:/porject/p2/www.supergres.com/media/__sized__/products/plugins/colors_search-crop-c0-5__0-5-400x180.png	(from https://www.supergres.com/en/)
11:24:23	75079/75079	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:21%20GMT	https://www.supergres.com/en/t20-outdoor-design-solutions/	D:/porject/p2/www.supergres.com/en/t20-outdoor-design-solutions/index.html	(from https://www.supergres.com/en/)
11:24:24	65478/65478	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:22%20GMT	https://www.supergres.com/en/pasta-bianca/	D:/porject/p2/www.supergres.com/en/pasta-bianca/index.html	(from https://www.supergres.com/en/)
11:24:31	500370/500370	---M--	200	added ('OK')	image/jpeg	etag:%2265f1b5c6-7a292%22	https://www.supergres.com/media/filer_public/7b/6f/7b6f7dd7-019b-42d6-88f5-a45398a6f966/generated_pastabianca_copia.jpg.1200x900_q100_crop.jpg	D:/porject/p2/www.supergres.com/media/filer_public/7b/6f/7b6f7dd7-019b-42d6-88f5-a45398a6f966/generated_pastabianca_copia.jpg.1200x900_q100_crop.jpg	(from https://www.supergres.com/en/)
11:24:31	599918/599918	---M--	200	added ('OK')	image/jpeg	etag:%2265f1b23f-9276e%22	https://www.supergres.com/media/filer_public/8a/25/8a25738c-ebad-47c9-8a39-a071c6bf1a71/generated_lastre1_copia.jpg.1200x900_q100_crop.jpg	D:/porject/p2/www.supergres.com/media/filer_public/8a/25/8a25738c-ebad-47c9-8a39-a071c6bf1a71/generated_lastre1_copia.jpg.1200x900_q100_crop.jpg	(from https://www.supergres.com/en/)
11:24:31	623172/623172	---M--	200	added ('OK')	image/jpeg	etag:%2265f1b444-98244%22	https://www.supergres.com/media/filer_public/6d/1a/6d1ab61d-24c7-4343-81dc-6e52cc0a32f5/generated_t_20_copia.jpg.1200x900_q100_crop.jpg	D:/porject/p2/www.supergres.com/media/filer_public/6d/1a/6d1ab61d-24c7-4343-81dc-6e52cc0a32f5/generated_t_20_copia.jpg.1200x900_q100_crop.jpg	(from https://www.supergres.com/en/)
11:24:31	470882/470882	---M--	200	added ('OK')	image/jpeg	etag:%226631124d-72f62%22	https://www.supergres.com/media/filer_public/04/ea/04ea12d1-bba0-4f6e-b761-71392314ec90/generated_supergres_4ever__havana_camera_bagno.jpg.1200x900_q100_crop.jpg	D:/porject/p2/www.supergres.com/media/filer_public/04/ea/04ea12d1-bba0-4f6e-b761-71392314ec90/generated_supergres_4ever__havana_camera_bagno.jpg.1200x900_q100_crop.jpg	(from https://www.supergres.com/en/)
11:24:32	46370/46370	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jun%202024%2005:54:30%20GMT	https://www.supergres.com/en/news/product-focus/planc-project-20x180/	D:/porject/p2/www.supergres.com/en/news/product-focus/planc-project-20x180/index.html	(from https://www.supergres.com/en/)
11:24:32	53888/53888	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:30%20GMT	https://www.supergres.com/en/news/product-focus/plank-project-20x180/	D:/porject/p2/www.supergres.com/en/news/product-focus/plank-project-20x180/index.html	(from https://www.supergres.com/en/)
11:24:33	44808/44808	---M--	200	added ('OK')	image/jpeg	etag:%2265f1aef3-af08%22	https://www.supergres.com/media/filer_public/8c/3f/8c3f2f72-e34a-4a60-9f4f-e8c5f34b1209/ceramica_scelta_sicura.jpg	D:/porject/p2/www.supergres.com/media/filer_public/8c/3f/8c3f2f72-e34a-4a60-9f4f-e8c5f34b1209/ceramica_scelta_sicura.jpg	(from https://www.supergres.com/en/)
11:24:33	55324/55324	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:30%20GMT	https://www.supergres.com/en/news/product-focus/project-225x45-outdoor-takes-shapes/	D:/porject/p2/www.supergres.com/en/news/product-focus/project-225x45-outdoor-takes-shapes/index.html	(from https://www.supergres.com/en/)
11:24:33	42160/42160	---M--	200	added ('OK')	image/jpeg	etag:%2265f1aef3-a4b0%22	https://www.supergres.com/media/filer_public/6b/52/6b52612e-ed19-4475-a36e-b04629c2ba52/ceramica_green.jpg	D:/porject/p2/www.supergres.com/media/filer_public/6b/52/6b52612e-ed19-4475-a36e-b04629c2ba52/ceramica_green.jpg	(from https://www.supergres.com/en/)
11:24:34	55659/55659	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:31%20GMT	https://www.supergres.com/it/news/news/un-nuovo-showroom-vedere-i-prodotti-al-meglio/	D:/porject/p2/www.supergres.com/it/news/news/un-nuovo-showroom-vedere-i-prodotti-al-meglio/index.html	(from https://www.supergres.com/en/)
11:24:34	147894/147894	---M--	200	added ('OK')	image/jpeg	etag:%22610bbc71-241b6%22	https://www.supergres.com/media/__sized__/side_menu/background/IMG_02-crop-c0-5__0-5-1000x1200-70.jpg	D:/porject/p2/www.supergres.com/media/__sized__/side_menu/background/IMG_02-crop-c0-5__0-5-1000x1200-70.jpg	(from https://www.supergres.com/en/)
11:24:34	881/881	---M--	200	added ('OK')	image/jpeg	etag:%2266687077-371%22	https://www.supergres.com/static/contacts/images/map-pin.jpg	D:/porject/p2/www.supergres.com/static/contacts/images/map-pin.jpg	(from https://www.supergres.com/en/)
11:24:34	438733/438733	---M--	200	added ('OK')	image/jpeg	etag:%2265fb0f4d-6b1cd%22	https://www.supergres.com/media/filer_public/f0/f4/f0f4d595-66da-47a6-a9d9-6984cca4a34a/20240209_180714.jpg	D:/porject/p2/www.supergres.com/media/filer_public/f0/f4/f0f4d595-66da-47a6-a9d9-6984cca4a34a/20240209_180714.jpg	(from https://www.supergres.com/en/)
11:24:35	666132/666132	---M--	200	added ('OK')	image/jpeg	etag:%2266477739-a2a14%22	https://www.supergres.com/media/filer_public/c6/15/c6154bbe-4697-452c-8a4f-89a1213085d1/generated_supergres_adige_bolzano_225x45.jpg.1200x900_q100_crop.jpg	D:/porject/p2/www.supergres.com/media/filer_public/c6/15/c6154bbe-4697-452c-8a4f-89a1213085d1/generated_supergres_adige_bolzano_225x45.jpg.1200x900_q100_crop.jpg	(from https://www.supergres.com/en/)
11:24:36	3003/3003	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e346c2841e4abbb66ee259e9540abb61%22	https://static.addtoany.com/menu/page.js	D:/porject/p2/static.addtoany.com/menu/page.js	(from https://www.supergres.com/en/)
11:24:36	57665/57665	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:33%20GMT	https://www.supergres.com/en/collections/setting/kitchen-tiles/	D:/porject/p2/www.supergres.com/en/collections/setting/kitchen-tiles/index.html	(from https://www.supergres.com/en/)
11:24:36	64419/64419	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:33%20GMT	https://www.supergres.com/en/collections/setting/bathroom-tiles/	D:/porject/p2/www.supergres.com/en/collections/setting/bathroom-tiles/index.html	(from https://www.supergres.com/en/)
11:24:36	64020/64020	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:34%20GMT	https://www.supergres.com/en/collections/setting/living-room-tiles/	D:/porject/p2/www.supergres.com/en/collections/setting/living-room-tiles/index.html	(from https://www.supergres.com/en/)
11:24:38	58160/58160	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:36%20GMT	https://www.supergres.com/en/collections/setting/outdoor-tiles/	D:/porject/p2/www.supergres.com/en/collections/setting/outdoor-tiles/index.html	(from https://www.supergres.com/en/)
11:24:38	55594/55594	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:36%20GMT	https://www.supergres.com/en/collections/setting/bedroom-tiles/	D:/porject/p2/www.supergres.com/en/collections/setting/bedroom-tiles/index.html	(from https://www.supergres.com/en/)
11:24:38	59539/59539	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:36%20GMT	https://www.supergres.com/en/collections/setting/public--commercial/	D:/porject/p2/www.supergres.com/en/collections/setting/public--commercial/index.html	(from https://www.supergres.com/en/)
11:24:40	57211/57211	---M--	200	added ('OK')	application/javascript	etag:%2266687092-df7b%22	https://www.supergres.com/static/app.67cc8b04d667cdfd6b5d.js	D:/porject/p2/www.supergres.com/static/app.67cc8b04d667cdfd6b5d.js	(from https://www.supergres.com/en/)
11:24:40	53804/53804	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2005:54:37%20GMT	https://www.supergres.com/en/copyright-disclaimer/	D:/porject/p2/www.supergres.com/en/copyright-disclaimer/index.html	(from https://www.supergres.com/en/)
